id,observed_on,quality_grade,scientific_name,common_name,latitude,longitude,positional_accuracy,geoprivacy,captive,user,uri
84087385,2019-07-22,research,Crotaphytus collaris,Eastern Collared Lizard,34.741584075,-98.5906819011,4.0,,False,elprofer,https://www.inaturalist.org/observations/84087385
208352537,2019-07-27,research,Crotaphytus collaris,Eastern Collared Lizard,34.705845,-98.6824283333,6.0,,False,naturenate78,https://www.inaturalist.org/observations/208352537
29760324,2019-07-28,research,Crotaphytus collaris,Eastern Collared Lizard,36.730333,-96.183286,13.0,,False,arrowheadspiketail58,https://www.inaturalist.org/observations/29760324
37379167,2019-08-03,research,Crotaphytus collaris,Eastern Collared Lizard,34.7212638855,-98.7026596069,,,False,consobrinusconnoisseur,https://www.inaturalist.org/observations/37379167
30660807,2019-08-11,research,Crotaphytus collaris,Eastern Collared Lizard,34.7216750504,-98.6999691056,244.0,,False,red_fairview,https://www.inaturalist.org/observations/30660807
30684363,2019-08-11,research,Crotaphytus collaris,Eastern Collared Lizard,36.955845,-102.971445,,,False,evilution,https://www.inaturalist.org/observations/30684363
30939773,2019-08-16,research,Crotaphytus collaris,Eastern Collared Lizard,34.693175,-98.5516583333,5.0,,False,red_fairview,https://www.inaturalist.org/observations/30939773
31903070,2019-08-31,research,Crotaphytus collaris,Eastern Collared Lizard,34.774531,-96.6783449,12670.0,,False,mnbrewer,https://www.inaturalist.org/observations/31903070
32343321,2019-09-01,research,Crotaphytus collaris,Eastern Collared Lizard,34.7347221375,-98.5199966431,,,False,amyneumann,https://www.inaturalist.org/observations/32343321
53799754,2019-09-02,research,Crotaphytus collaris,Eastern Collared Lizard,36.9936327778,-98.8895,,,False,prairiehagrid,https://www.inaturalist.org/observations/53799754
32342867,2019-09-08,research,Crotaphytus collaris,Eastern Collared Lizard,36.6563491943,-101.136067221,5.0,,False,jrotzeke,https://www.inaturalist.org/observations/32342867
33473598,2019-09-14,research,Crotaphytus collaris,Eastern Collared Lizard,35.93517,-98.4218616667,5.0,,False,bradq1234,https://www.inaturalist.org/observations/33473598
96403078,2019-09-16,research,Crotaphytus collaris,Eastern Collared Lizard,34.7428395429,-98.5916814848,8.0,,False,driftlesslinds,https://www.inaturalist.org/observations/96403078
310398985,2019-09-17,research,Crotaphytus collaris,Eastern Collared Lizard,34.7427416667,-98.6970533333,1.0,,False,paul998,https://www.inaturalist.org/observations/310398985
34040940,2019-09-27,casual,Crotaphytus bicinctores,Desert Collared Lizard,36.6620979309,-96.1090011597,,,False,bryn_potter,https://www.inaturalist.org/observations/34040940
34041436,2019-09-27,research,Crotaphytus collaris,Eastern Collared Lizard,36.6620292664,-96.1089782715,,,False,bryn_potter,https://www.inaturalist.org/observations/34041436
33560117,2019-09-28,research,Crotaphytus collaris,Eastern Collared Lizard,35.3024852357,-95.3618487957,75.0,,False,alex_cicindela_guy,https://www.inaturalist.org/observations/33560117
33645762,2019-09-29,research,Crotaphytus collaris,Eastern Collared Lizard,34.7451805074,-98.6882412806,8415.0,,False,sarah1901,https://www.inaturalist.org/observations/33645762
150884966,2019-09-30,research,Crotaphytus collaris,Eastern Collared Lizard,34.7443916414,-98.7021642678,2771.0,,False,jmart2591,https://www.inaturalist.org/observations/150884966
303867598,2019-10-03,research,Crotaphytus collaris,Eastern Collared Lizard,34.71,-98.7086111111,,,False,tristen_knuijt,https://www.inaturalist.org/observations/303867598
33929395,2019-10-05,research,Crotaphytus collaris,Eastern Collared Lizard,34.7427595623,-98.5921638778,7.0,,False,alex_cicindela_guy,https://www.inaturalist.org/observations/33929395
33929398,2019-10-05,research,Crotaphytus collaris,Eastern Collared Lizard,34.742758751,-98.5927839777,23.0,,False,alex_cicindela_guy,https://www.inaturalist.org/observations/33929398
34088253,2019-10-08,research,Crotaphytus collaris,Eastern Collared Lizard,34.7028783333,-98.6817166667,5.0,,False,kbaker257,https://www.inaturalist.org/observations/34088253
35646619,2019-10-13,research,Crotaphytus collaris,Eastern Collared Lizard,36.3655616667,-98.5788033333,500.0,,False,okherper,https://www.inaturalist.org/observations/35646619
34504381,2019-10-13,research,Crotaphytus collaris,Eastern Collared Lizard,36.5721790854,-99.6538134827,24962.0,,False,kidherpz,https://www.inaturalist.org/observations/34504381
34540074,2019-10-13,research,Crotaphytus collaris,Eastern Collared Lizard,36.4487320414,-99.4027525921,57743.0,,False,kidherpz,https://www.inaturalist.org/observations/34540074
35244599,2019-11-02,research,Crotaphytus collaris,Eastern Collared Lizard,34.720525,-98.7212216667,,,False,krista0140,https://www.inaturalist.org/observations/35244599
40260107,2020-03-18,research,Crotaphytus collaris,Eastern Collared Lizard,34.74366167,-98.59148333,14.0,,False,okherper,https://www.inaturalist.org/observations/40260107
41721582,2020-03-18,research,Crotaphytus collaris,Eastern Collared Lizard,34.7595107728,-98.6433974281,2789.0,,False,ksovel,https://www.inaturalist.org/observations/41721582
40678288,2020-03-24,research,Crotaphytus collaris,Eastern Collared Lizard,34.7050073824,-98.6830047069,20.0,,False,fraserwatson,https://www.inaturalist.org/observations/40678288
40922416,2020-03-28,research,Crotaphytus collaris,Eastern Collared Lizard,34.7819348197,-98.7303293199,28740.0,,False,aliseosis,https://www.inaturalist.org/observations/40922416
41550133,2020-04-05,research,Crotaphytus collaris,Eastern Collared Lizard,36.489532,-96.062219,4166.0,,False,goody,https://www.inaturalist.org/observations/41550133
41484703,2020-04-05,research,Crotaphytus collaris,Eastern Collared Lizard,36.4895321907,-96.0622188449,1052.0,,False,teriyaki12,https://www.inaturalist.org/observations/41484703
41507724,2020-04-05,research,Crotaphytus collaris,Eastern Collared Lizard,36.489532,-96.062219,833.0,,False,ellaleigh33,https://www.inaturalist.org/observations/41507724
71071058,2020-04-09,research,Crotaphytus collaris,Eastern Collared Lizard,34.7429472222,-98.5929805556,5.0,,False,egeest,https://www.inaturalist.org/observations/71071058
41834072,2020-04-09,research,Crotaphytus collaris,Eastern Collared Lizard,35.65005,-97.36274667,12.0,,False,okherper,https://www.inaturalist.org/observations/41834072
42021728,2020-04-12,research,Crotaphytus collaris,Eastern Collared Lizard,36.517695,-96.17317,2.0,,False,georgezimmer,https://www.inaturalist.org/observations/42021728
42022290,2020-04-12,research,Crotaphytus collaris,Eastern Collared Lizard,36.51775,-96.1731133333,1.0,,False,georgezimmer,https://www.inaturalist.org/observations/42022290
42491006,2020-04-18,research,Crotaphytus collaris,Eastern Collared Lizard,36.21453667,-96.0915305,7.0,,False,lriggs60,https://www.inaturalist.org/observations/42491006
42621229,2020-04-19,research,Crotaphytus collaris,Eastern Collared Lizard,36.7109667879,-99.2284890306,12.0,,False,tim-springer,https://www.inaturalist.org/observations/42621229
42695077,2020-04-20,research,Crotaphytus collaris,Eastern Collared Lizard,36.3925908837,-96.1157587543,4208.0,,False,rustygrimpe,https://www.inaturalist.org/observations/42695077
42885813,2020-04-21,research,Crotaphytus collaris,Eastern Collared Lizard,34.713167,-98.643631,54.0,,False,arrowheadspiketail58,https://www.inaturalist.org/observations/42885813
43011855,2020-04-23,research,Crotaphytus collaris,Eastern Collared Lizard,36.35178333,-96.10430833,5.0,,False,thomchild,https://www.inaturalist.org/observations/43011855
43486953,2020-04-25,research,Crotaphytus collaris,Eastern Collared Lizard,34.8978186749,-99.312837339,1174.0,,False,ryanjones79,https://www.inaturalist.org/observations/43486953
64433803,2020-04-25,research,Crotaphytus collaris,Eastern Collared Lizard,34.7316380077,-98.6901835352,205.0,,False,joshua323,https://www.inaturalist.org/observations/64433803
43754444,2020-04-26,casual,Crotaphytus collaris,Eastern Collared Lizard,36.6961233333,-96.393765,6.0,,True,georgezimmer,https://www.inaturalist.org/observations/43754444
44208499,2020-04-27,research,Crotaphytus collaris,Eastern Collared Lizard,34.7335563889,-98.5139204722,,,False,michelle685,https://www.inaturalist.org/observations/44208499
44146645,2020-04-28,research,Crotaphytus collaris,Eastern Collared Lizard,36.2154086201,-96.1004079115,183.0,,False,d5cott,https://www.inaturalist.org/observations/44146645
173899343,2020-04-30,research,Crotaphytus collaris,Eastern Collared Lizard,34.71225725,-98.6418732778,,,False,macroy21,https://www.inaturalist.org/observations/173899343
44621938,2020-05-01,research,Crotaphytus collaris,Eastern Collared Lizard,34.7024305952,-98.6376531498,976.0,,False,ryanjones79,https://www.inaturalist.org/observations/44621938
44620119,2020-05-01,research,Crotaphytus collaris,Eastern Collared Lizard,34.7136756029,-98.7001547219,130.0,,False,ryanjones79,https://www.inaturalist.org/observations/44620119
44648920,2020-05-02,research,Crotaphytus collaris,Eastern Collared Lizard,35.3061204258,-95.552477498,4.0,obscured,False,urbannature83,https://www.inaturalist.org/observations/44648920
44627092,2020-05-02,research,Crotaphytus collaris,Eastern Collared Lizard,34.74178549,-98.59022452,4.0,,False,brooke195,https://www.inaturalist.org/observations/44627092
44650556,2020-05-02,research,Crotaphytus collaris,Eastern Collared Lizard,36.39710327,-96.1117190123,64508.0,,False,rustygrimpe,https://www.inaturalist.org/observations/44650556
44829901,2020-05-03,research,Crotaphytus collaris,Eastern Collared Lizard,34.73995833,-98.604875,6.0,,False,chandlerryan,https://www.inaturalist.org/observations/44829901
44823628,2020-05-03,research,Crotaphytus collaris,Eastern Collared Lizard,34.74453,-98.53135,5.0,,False,tobi_mendoza13,https://www.inaturalist.org/observations/44823628
44823442,2020-05-03,research,Crotaphytus collaris,Eastern Collared Lizard,34.744545,-98.53147833,5.0,,False,tobi_mendoza13,https://www.inaturalist.org/observations/44823442
45329234,2020-05-06,research,Crotaphytus collaris,Eastern Collared Lizard,36.94405,-102.989205,5.0,,False,seaduck,https://www.inaturalist.org/observations/45329234
45776544,2020-05-07,research,Crotaphytus collaris,Eastern Collared Lizard,34.7428865942,-98.59190462,165.0,,False,nomad06,https://www.inaturalist.org/observations/45776544
48529543,2020-05-10,research,Crotaphytus collaris,Eastern Collared Lizard,34.7439677899,-98.5919126067,10.0,,False,andersonmsu,https://www.inaturalist.org/observations/48529543
45542415,2020-05-10,research,Crotaphytus collaris,Eastern Collared Lizard,34.71245833,-98.64679667,20.0,,False,samaluka,https://www.inaturalist.org/observations/45542415
45542500,2020-05-10,research,Crotaphytus collaris,Eastern Collared Lizard,34.71261167,-98.646605,6.0,,False,samaluka,https://www.inaturalist.org/observations/45542500
58252610,2020-05-14,research,Crotaphytus collaris,Eastern Collared Lizard,36.2068298464,-96.0621447489,588.0,,False,mimsa,https://www.inaturalist.org/observations/58252610
54742660,2020-05-19,research,Crotaphytus collaris,Eastern Collared Lizard,34.72004667,-98.68778833,4.0,,False,amelia150,https://www.inaturalist.org/observations/54742660
46915439,2020-05-22,research,Crotaphytus collaris,Eastern Collared Lizard,36.7385536471,-97.0288923383,352.0,,False,jaredmccrackin,https://www.inaturalist.org/observations/46915439
47184542,2020-05-22,research,Crotaphytus collaris,Eastern Collared Lizard,34.36106167,-96.84146167,10.0,,False,tim689,https://www.inaturalist.org/observations/47184542
47285958,2020-05-23,research,Crotaphytus collaris,Eastern Collared Lizard,34.705310329,-98.5819339443,63174.0,,False,laura374,https://www.inaturalist.org/observations/47285958
47005501,2020-05-23,research,Crotaphytus collaris,Eastern Collared Lizard,35.2453051898,-95.5469316359,4.0,obscured,False,urbannature83,https://www.inaturalist.org/observations/47005501
47071240,2020-05-23,research,Crotaphytus collaris,Eastern Collared Lizard,34.70986667,-98.69286333,5.0,,False,rpeters101,https://www.inaturalist.org/observations/47071240
47456421,2020-05-24,research,Crotaphytus collaris,Eastern Collared Lizard,34.7233972222,-98.6987,,,False,markg123,https://www.inaturalist.org/observations/47456421
47911446,2020-05-29,research,Crotaphytus collaris,Eastern Collared Lizard,34.7401326755,-98.6050781643,45.0,,False,aa5tb,https://www.inaturalist.org/observations/47911446
47849239,2020-05-30,research,Crotaphytus collaris,Eastern Collared Lizard,36.21418833,-96.09196383,5.0,,False,lriggs60,https://www.inaturalist.org/observations/47849239
47880737,2020-05-30,research,Crotaphytus collaris,Eastern Collared Lizard,35.0385783333,-99.7711166667,8.0,,False,georgezimmer,https://www.inaturalist.org/observations/47880737
48026723,2020-05-31,research,Crotaphytus collaris,Eastern Collared Lizard,34.723306,-98.69884,,,False,wbkemp,https://www.inaturalist.org/observations/48026723
48026785,2020-05-31,research,Crotaphytus collaris,Eastern Collared Lizard,34.790979,-98.5211259722,,,False,wbkemp,https://www.inaturalist.org/observations/48026785
65569903,2020-06-02,research,Crotaphytus collaris,Eastern Collared Lizard,34.723448,-98.69894,6.0,,False,annikaml,https://www.inaturalist.org/observations/65569903
65571949,2020-06-02,research,Crotaphytus collaris,Eastern Collared Lizard,34.7235,-98.698683,6.0,,False,annikaml,https://www.inaturalist.org/observations/65571949
48570472,2020-06-05,research,Crotaphytus collaris,Eastern Collared Lizard,34.74435915,-98.53114945,3.0,,False,maddiewatts1,https://www.inaturalist.org/observations/48570472
49732762,2020-06-06,research,Crotaphytus collaris,Eastern Collared Lizard,36.6497950112,-96.1092169927,421.0,,False,elizabethmj,https://www.inaturalist.org/observations/49732762
48727337,2020-06-06,research,Crotaphytus collaris,Eastern Collared Lizard,36.36676333,-98.57897167,4.0,,False,rhett190,https://www.inaturalist.org/observations/48727337
49600159,2020-06-13,research,Crotaphytus collaris,Eastern Collared Lizard,34.7301893136,-98.555623144,5.0,,False,rainbowvalleybotanics,https://www.inaturalist.org/observations/49600159
49891236,2020-06-14,research,Crotaphytus collaris,Eastern Collared Lizard,34.71950333,-98.68240333,6.0,,False,jaythe,https://www.inaturalist.org/observations/49891236
49673768,2020-06-14,research,Crotaphytus collaris,Eastern Collared Lizard,34.7129691783,-98.6463253945,3.0,,False,yoshieslunchbox,https://www.inaturalist.org/observations/49673768
49853808,2020-06-15,research,Crotaphytus collaris,Eastern Collared Lizard,36.3640377222,-98.5800296389,,,False,coleybeleele,https://www.inaturalist.org/observations/49853808
49853291,2020-06-15,research,Crotaphytus collaris,Eastern Collared Lizard,36.3642591512,-98.5796875879,75.0,,False,coleybeleele,https://www.inaturalist.org/observations/49853291
54204962,2020-06-17,research,Crotaphytus collaris,Eastern Collared Lizard,36.66671333,-96.10928333,7.0,,False,munsellk,https://www.inaturalist.org/observations/54204962
50069310,2020-06-18,research,Crotaphytus collaris,Eastern Collared Lizard,34.7227326317,-98.4944795072,11.0,,False,brendan100,https://www.inaturalist.org/observations/50069310
50441717,2020-06-20,research,Crotaphytus collaris,Eastern Collared Lizard,36.3710840997,-98.5783294997,,,False,maya66,https://www.inaturalist.org/observations/50441717
54350876,2020-06-22,research,Crotaphytus collaris,Eastern Collared Lizard,36.3620836,-98.5820227,191.0,,False,dereksallmann,https://www.inaturalist.org/observations/54350876
52521118,2020-06-22,research,Crotaphytus collaris,Eastern Collared Lizard,36.3620836,-98.5820227,191.0,,False,ryansallmann,https://www.inaturalist.org/observations/52521118
50633466,2020-06-22,research,Crotaphytus collaris,Eastern Collared Lizard,36.3648933833,-98.5791965339,26.0,,False,alex_cicindela_guy,https://www.inaturalist.org/observations/50633466
50633319,2020-06-22,research,Crotaphytus collaris,Eastern Collared Lizard,36.363243498,-98.5819114099,73.0,,False,alex_cicindela_guy,https://www.inaturalist.org/observations/50633319
50822176,2020-06-23,research,Crotaphytus collaris,Eastern Collared Lizard,34.7426528716,-98.5919726112,8.0,,False,alex_cicindela_guy,https://www.inaturalist.org/observations/50822176
50822177,2020-06-23,research,Crotaphytus collaris,Eastern Collared Lizard,34.7427113249,-98.592194283,4.0,,False,alex_cicindela_guy,https://www.inaturalist.org/observations/50822177
52521782,2020-06-23,research,Crotaphytus collaris,Eastern Collared Lizard,34.7509605,-98.6820636,17814.0,,False,ryansallmann,https://www.inaturalist.org/observations/52521782
51157177,2020-06-26,research,Crotaphytus collaris,Eastern Collared Lizard,34.7233411468,-98.6497871906,13595.0,,False,terrierteacher,https://www.inaturalist.org/observations/51157177
54812322,2020-06-30,research,Crotaphytus collaris,Eastern Collared Lizard,35.6419537258,-95.7107582146,21288.0,,False,jackgriffiths20,https://www.inaturalist.org/observations/54812322
51815971,2020-07-03,research,Crotaphytus collaris,Eastern Collared Lizard,36.3329509804,-96.1004855856,263.0,,False,theronblunck,https://www.inaturalist.org/observations/51815971
52231147,2020-07-06,research,Crotaphytus collaris,Eastern Collared Lizard,34.7230728393,-98.7016067284,61.0,,False,annifiesta,https://www.inaturalist.org/observations/52231147
86018823,2020-07-07,research,Crotaphytus collaris,Eastern Collared Lizard,36.3948534421,-96.1597856022,9339.0,,False,todd224,https://www.inaturalist.org/observations/86018823
52819381,2020-07-11,research,Crotaphytus collaris,Eastern Collared Lizard,34.7087493,-98.6830779997,,,False,outdooramy,https://www.inaturalist.org/observations/52819381
53005809,2020-07-12,research,Crotaphytus collaris,Eastern Collared Lizard,36.698874,-99.146813,,,False,arrowheadspiketail58,https://www.inaturalist.org/observations/53005809
52802473,2020-07-12,research,Crotaphytus collaris,Eastern Collared Lizard,36.0597908311,-95.9675558937,10.0,,False,stanrice,https://www.inaturalist.org/observations/52802473
52969364,2020-07-13,research,Crotaphytus collaris,Eastern Collared Lizard,36.3706004444,-98.5786831389,,,False,gatoraster,https://www.inaturalist.org/observations/52969364
54022998,2020-07-21,research,Crotaphytus collaris,Eastern Collared Lizard,34.6684410151,-98.62900754,446.0,obscured,False,alexguthrie,https://www.inaturalist.org/observations/54022998
53989447,2020-07-22,research,Crotaphytus collaris,Eastern Collared Lizard,34.7441393889,-98.5326723056,,,False,gatoraster,https://www.inaturalist.org/observations/53989447
54008623,2020-07-22,research,Crotaphytus collaris,Eastern Collared Lizard,34.7450247778,-98.53213825,,,False,gatoraster,https://www.inaturalist.org/observations/54008623
54011547,2020-07-22,research,Crotaphytus collaris,Eastern Collared Lizard,34.7101088611,-98.65513975,,,False,gatoraster,https://www.inaturalist.org/observations/54011547
60347054,2020-07-24,research,Crotaphytus collaris,Eastern Collared Lizard,34.7434432,-98.5316799,,,False,codiewinn,https://www.inaturalist.org/observations/60347054
54332981,2020-07-25,research,Crotaphytus collaris,Eastern Collared Lizard,34.6187770631,-98.7392873381,4417.0,,False,catdav67,https://www.inaturalist.org/observations/54332981
55113271,2020-08-01,research,Crotaphytus collaris,Eastern Collared Lizard,34.7144279444,-98.7315608889,,,False,redpine,https://www.inaturalist.org/observations/55113271
55113122,2020-08-01,research,Crotaphytus collaris,Eastern Collared Lizard,34.7170606944,-98.7322522778,,,False,redpine,https://www.inaturalist.org/observations/55113122
55202171,2020-08-02,research,Crotaphytus collaris,Eastern Collared Lizard,34.71407167,-98.65568667,4.0,,False,sandyleau,https://www.inaturalist.org/observations/55202171
55199425,2020-08-02,research,Crotaphytus collaris,Eastern Collared Lizard,34.728175,-98.68906333,8.0,,False,sandyleau,https://www.inaturalist.org/observations/55199425
303789311,2020-08-03,research,Crotaphytus collaris,Eastern Collared Lizard,36.8966466667,-95.9693366667,16.0,,False,dabossconn,https://www.inaturalist.org/observations/303789311
89654840,2020-08-03,research,Crotaphytus collaris,Eastern Collared Lizard,34.7131222222,-98.6977694444,5.0,,False,argonauta,https://www.inaturalist.org/observations/89654840
55638884,2020-08-06,research,Crotaphytus collaris,Eastern Collared Lizard,36.19813,-96.06250833,4.0,,False,kat4289,https://www.inaturalist.org/observations/55638884
66863066,2020-08-10,research,Crotaphytus collaris,Eastern Collared Lizard,35.8936583333,-95.7943033333,,,False,kevin193,https://www.inaturalist.org/observations/66863066
58299821,2020-08-22,research,Crotaphytus collaris,Eastern Collared Lizard,36.35123333,-96.10330283,16.0,,False,treyb6789,https://www.inaturalist.org/observations/58299821
63563680,2020-08-22,research,Crotaphytus collaris,Eastern Collared Lizard,36.1174662137,-96.3436199605,1362.0,,False,todd224,https://www.inaturalist.org/observations/63563680
57478731,2020-08-24,research,Crotaphytus collaris,Eastern Collared Lizard,35.32682,-97.34503833,5.0,,False,sfrn,https://www.inaturalist.org/observations/57478731
57897944,2020-08-26,research,Crotaphytus collaris,Eastern Collared Lizard,36.953925,-102.97447,,,False,jakeschneider00,https://www.inaturalist.org/observations/57897944
57929783,2020-08-29,research,Crotaphytus collaris,Eastern Collared Lizard,35.8934446226,-95.7477654797,125.0,,False,kjboutdoors,https://www.inaturalist.org/observations/57929783
57966401,2020-08-29,research,Crotaphytus collaris,Eastern Collared Lizard,36.3516751788,-96.0833968967,157.0,,False,gherik,https://www.inaturalist.org/observations/57966401
58100218,2020-08-30,research,Crotaphytus collaris,Eastern Collared Lizard,34.7224077713,-98.7309651783,15.0,,False,joncole1234,https://www.inaturalist.org/observations/58100218
58103827,2020-08-30,research,Crotaphytus collaris,Eastern Collared Lizard,34.7858270882,-98.6920986274,9825.0,,False,bcortez6,https://www.inaturalist.org/observations/58103827
58838658,2020-09-06,research,Crotaphytus collaris,Eastern Collared Lizard,34.71358833,-98.6978,24.0,,False,mhudson26,https://www.inaturalist.org/observations/58838658
58867810,2020-09-06,research,Crotaphytus collaris,Eastern Collared Lizard,34.7565876724,-98.7090308238,254.0,,False,birdhippie,https://www.inaturalist.org/observations/58867810
338880794,2020-09-06,research,Crotaphytus collaris,Eastern Collared Lizard,34.7258037969,-98.672307618,6177.0,,False,nickoali,https://www.inaturalist.org/observations/338880794
338880724,2020-09-06,research,Crotaphytus collaris,Eastern Collared Lizard,34.7292710867,-98.6857297271,7742.0,,False,nickoali,https://www.inaturalist.org/observations/338880724
58859991,2020-09-07,research,Crotaphytus collaris,Eastern Collared Lizard,34.628874,-98.7513863889,,,False,iosialectus,https://www.inaturalist.org/observations/58859991
255998824,2020-09-07,research,Crotaphytus collaris,Eastern Collared Lizard,36.7303616667,-96.18338,5.0,,False,meapleader,https://www.inaturalist.org/observations/255998824
58922962,2020-09-07,research,Crotaphytus collaris,Eastern Collared Lizard,34.7428058866,-98.5923290744,5.0,,False,alex_cicindela_guy,https://www.inaturalist.org/observations/58922962
59316315,2020-09-11,research,Crotaphytus collaris,Eastern Collared Lizard,34.7317730222,-98.7240320072,263.0,,False,seanb2,https://www.inaturalist.org/observations/59316315
59593351,2020-09-12,research,Crotaphytus collaris,Eastern Collared Lizard,34.7126494381,-98.6972641412,22.0,,False,loobeyman,https://www.inaturalist.org/observations/59593351
59593370,2020-09-12,research,Crotaphytus collaris,Eastern Collared Lizard,34.7088109202,-98.6908809919,24.0,,False,loobeyman,https://www.inaturalist.org/observations/59593370
59593391,2020-09-12,research,Crotaphytus collaris,Eastern Collared Lizard,34.704507021,-98.6860351049,22.0,,False,loobeyman,https://www.inaturalist.org/observations/59593391
65153065,2020-09-12,research,Crotaphytus collaris,Eastern Collared Lizard,36.3515752679,-96.1100691184,23.0,,False,natehull,https://www.inaturalist.org/observations/65153065
59593449,2020-09-13,research,Crotaphytus collaris,Eastern Collared Lizard,34.7229198986,-98.7251837483,22.0,,False,loobeyman,https://www.inaturalist.org/observations/59593449
125820852,2020-09-18,research,Crotaphytus collaris,Eastern Collared Lizard,35.053108074,-99.0971344163,387.0,obscured,False,lynnk827,https://www.inaturalist.org/observations/125820852
86994860,2020-09-19,research,Crotaphytus collaris,Eastern Collared Lizard,34.7127555556,-98.64165,,,False,ppbinks,https://www.inaturalist.org/observations/86994860
60102052,2020-09-19,research,Crotaphytus collaris,Eastern Collared Lizard,34.8919751313,-99.3003771216,4.0,,False,scoplen,https://www.inaturalist.org/observations/60102052
60102253,2020-09-19,research,Crotaphytus collaris,Eastern Collared Lizard,34.8919889436,-99.3003609387,6.0,,False,scoplen,https://www.inaturalist.org/observations/60102253
60151493,2020-09-19,research,Crotaphytus collaris,Eastern Collared Lizard,34.7009098824,-98.6744299158,5.0,,False,jacobk,https://www.inaturalist.org/observations/60151493
60730546,2020-09-25,research,Crotaphytus collaris,Eastern Collared Lizard,34.730205,-98.726425,4.0,,False,april71,https://www.inaturalist.org/observations/60730546
64706439,2020-09-26,research,Crotaphytus collaris,Eastern Collared Lizard,34.7186961872,-98.7318210997,4.0,,False,landoniousmonk,https://www.inaturalist.org/observations/64706439
60884956,2020-09-26,research,Crotaphytus collaris,Eastern Collared Lizard,34.7066336711,-98.681518659,211.0,,False,andrewdubs1,https://www.inaturalist.org/observations/60884956
60885338,2020-09-26,research,Crotaphytus collaris,Eastern Collared Lizard,34.7113888889,-98.6783333333,,,False,andrewdubs1,https://www.inaturalist.org/observations/60885338
118472452,2020-09-26,research,Crotaphytus collaris,Eastern Collared Lizard,34.712598122,-98.6417264166,50.0,,False,avievolve,https://www.inaturalist.org/observations/118472452
60978916,2020-09-27,research,Crotaphytus collaris,Eastern Collared Lizard,36.3401789186,-96.1564862748,42453.0,,False,brittanykincaid,https://www.inaturalist.org/observations/60978916
60967696,2020-09-27,research,Crotaphytus collaris,Eastern Collared Lizard,34.72185033,-98.71911822,6.0,,False,danielresasco,https://www.inaturalist.org/observations/60967696
61133712,2020-09-28,research,Crotaphytus collaris,Eastern Collared Lizard,34.7129305556,-98.6434805556,,,False,charlescathcart,https://www.inaturalist.org/observations/61133712
61204643,2020-09-28,research,Crotaphytus collaris,Eastern Collared Lizard,34.71290833,-98.643425,4.0,,False,justkate,https://www.inaturalist.org/observations/61204643
61133599,2020-09-28,research,Crotaphytus collaris,Eastern Collared Lizard,34.7328638889,-98.6006277778,,,False,charlescathcart,https://www.inaturalist.org/observations/61133599
61157907,2020-09-28,research,Crotaphytus collaris,Eastern Collared Lizard,34.73280833,-98.60034167,4.0,,False,justkate,https://www.inaturalist.org/observations/61157907
61249899,2020-09-29,research,Crotaphytus collaris,Eastern Collared Lizard,34.7210972222,-98.6904194444,,,False,charlescathcart,https://www.inaturalist.org/observations/61249899
61293333,2020-09-29,research,Crotaphytus collaris,Eastern Collared Lizard,34.72108,-98.690405,4.0,,False,justkate,https://www.inaturalist.org/observations/61293333
61386662,2020-09-30,research,Crotaphytus collaris,Eastern Collared Lizard,34.70109167,-98.67317167,4.0,,False,justkate,https://www.inaturalist.org/observations/61386662
61386632,2020-09-30,research,Crotaphytus collaris,Eastern Collared Lizard,34.70076333,-98.67327833,4.0,,False,justkate,https://www.inaturalist.org/observations/61386632
61386600,2020-09-30,research,Crotaphytus collaris,Eastern Collared Lizard,34.700275,-98.67349167,4.0,,False,justkate,https://www.inaturalist.org/observations/61386600
61348198,2020-09-30,research,Crotaphytus collaris,Eastern Collared Lizard,34.70111167,-98.67316333,8.0,,False,justkate,https://www.inaturalist.org/observations/61348198
61504755,2020-10-02,research,Crotaphytus collaris,Eastern Collared Lizard,34.7065739665,-98.6824676583,10.0,,False,goober12345,https://www.inaturalist.org/observations/61504755
61631372,2020-10-03,research,Crotaphytus collaris,Eastern Collared Lizard,36.4228547508,-96.1436550692,658.0,,False,rustygrimpe,https://www.inaturalist.org/observations/61631372
61751843,2020-10-04,research,Crotaphytus collaris,Eastern Collared Lizard,34.722589,-98.700301,109.0,,False,arrowheadspiketail58,https://www.inaturalist.org/observations/61751843
61750817,2020-10-04,research,Crotaphytus collaris,Eastern Collared Lizard,35.4475545,-98.3522661,169.0,,False,zdufran,https://www.inaturalist.org/observations/61750817
61750818,2020-10-04,research,Crotaphytus collaris,Eastern Collared Lizard,35.4475545,-98.3522661,169.0,,False,zdufran,https://www.inaturalist.org/observations/61750818
115964837,2020-10-04,research,Crotaphytus collaris,Eastern Collared Lizard,34.7253259299,-98.7251954332,900.0,,False,jjlewisville,https://www.inaturalist.org/observations/115964837
61770365,2020-10-04,research,Crotaphytus collaris,Eastern Collared Lizard,34.7099633333,-98.7333216667,7.0,,False,digitalnorm,https://www.inaturalist.org/observations/61770365
61770326,2020-10-04,research,Crotaphytus collaris,Eastern Collared Lizard,34.7076116667,-98.7332,13.0,,False,digitalnorm,https://www.inaturalist.org/observations/61770326
62298083,2020-10-10,research,Crotaphytus collaris,Eastern Collared Lizard,36.363672,-98.582117,153.0,,False,michael_f,https://www.inaturalist.org/observations/62298083
